State,Year,Quarter,Registered_user,App_Open,Phone_Brand,Registered_user_by_Phone_Brand,Region
Andhra Pradesh,2022,1,23857951,1254785973,Apple,594003,Southern Region
Andhra Pradesh,2022,1,23857951,1254785973,OnePlus,580737,Southern Region
Andhra Pradesh,2022,1,23857951,1254785973,Motorola,463652,Southern Region
Andhra Pradesh,2022,1,23857951,1254785973,Huawei,401477,Southern Region
Andhra Pradesh,2022,1,23857951,1254785973,Lenovo,222586,Southern Region
Andhra Pradesh,2022,1,23857951,1254785973,Others,1309987,Southern Region
Arunachal Pradesh,2018,1,21495,0,Xiaomi,5212,North-Eastern Region
Arunachal Pradesh,2018,1,21495,0,Samsung,4354,North-Eastern Region
Arunachal Pradesh,2018,1,21495,0,Vivo,3523,North-Eastern Region
Arunachal Pradesh,2018,1,21495,0,Oppo,2608,North-Eastern Region
Arunachal Pradesh,2018,1,21495,0,Realme,1297,North-Eastern Region
Arunachal Pradesh,2018,1,21495,0,Apple,628,North-Eastern Region
Arunachal Pradesh,2018,1,21495,0,Gionee,563,North-Eastern Region
Arunachal Pradesh,2018,1,21495,0,Lenovo,420,North-Eastern Region
Arunachal Pradesh,2018,1,21495,0,OnePlus,403,North-Eastern Region
Arunachal Pradesh,2018,1,21495,0,Motorola,343,North-Eastern Region
Arunachal Pradesh,2018,1,21495,0,Others,2144,North-Eastern Region
Arunachal Pradesh,2018,2,32883,0,Xiaomi,8058,North-Eastern Region
Arunachal Pradesh,2018,2,32883,0,Samsung,6633,North-Eastern Region
Arunachal Pradesh,2018,2,32883,0,Vivo,5591,North-Eastern Region
Arunachal Pradesh,2018,2,32883,0,Oppo,4204,North-Eastern Region
Arunachal Pradesh,2018,2,32883,0,Realme,1943,North-Eastern Region
Arunachal Pradesh,2018,2,32883,0,Apple,869,North-Eastern Region
Arunachal Pradesh,2018,2,32883,0,Gionee,730,North-Eastern Region
Arunachal Pradesh,2018,2,32883,0,Lenovo,581,North-Eastern Region
Arunachal Pradesh,2018,2,32883,0,OnePlus,554,North-Eastern Region
Arunachal Pradesh,2018,2,32883,0,Motorola,514,North-Eastern Region
Arunachal Pradesh,2018,2,32883,0,Others,3206,North-Eastern Region
Arunachal Pradesh,2018,3,45922,0,Xiaomi,11250,North-Eastern Region
Arunachal Pradesh,2018,3,45922,0,Samsung,9307,North-Eastern Region
Arunachal Pradesh,2018,3,45922,0,Vivo,8226,North-Eastern Region
Arunachal Pradesh,2018,3,45922,0,Oppo,5992,North-Eastern Region
Arunachal Pradesh,2018,3,45922,0,Realme,2676,North-Eastern Region
Arunachal Pradesh,2018,3,45922,0,Apple,1153,North-Eastern Region
Arunachal Pradesh,2018,3,45922,0,Gionee,1024,North-Eastern Region
Arunachal Pradesh,2018,3,45922,0,OnePlus,740,North-Eastern Region
Arunachal Pradesh,2018,3,45922,0,Motorola,722,North-Eastern Region
Arunachal Pradesh,2018,3,45922,0,Lenovo,629,North-Eastern Region
Arunachal Pradesh,2018,3,45922,0,Others,4203,North-Eastern Region
Arunachal Pradesh,2018,4,61852,0,Xiaomi,15097,North-Eastern Region
Arunachal Pradesh,2018,4,61852,0,Samsung,12580,North-Eastern Region
Arunachal Pradesh,2018,4,61852,0,Vivo,11624,North-Eastern Region
Arunachal Pradesh,2018,4,61852,0,Oppo,8328,North-Eastern Region
Arunachal Pradesh,2018,4,61852,0,Realme,3613,North-Eastern Region
Arunachal Pradesh,2018,4,61852,0,Apple,1517,North-Eastern Region
Arunachal Pradesh,2018,4,61852,0,Gionee,1188,North-Eastern Region
Arunachal Pradesh,2018,4,61852,0,Motorola,944,North-Eastern Region
Arunachal Pradesh,2018,4,61852,0,OnePlus,896,North-Eastern Region
Arunachal Pradesh,2018,4,61852,0,Lenovo,831,North-Eastern Region
Arunachal Pradesh,2018,4,61852,0,Others,5234,North-Eastern Region
Arunachal Pradesh,2019,1,76957,0,Xiaomi,18809,North-Eastern Region
Arunachal Pradesh,2019,1,76957,0,Samsung,15537,North-Eastern Region
Arunachal Pradesh,2019,1,76957,0,Vivo,14892,North-Eastern Region
Arunachal Pradesh,2019,1,76957,0,Oppo,10738,North-Eastern Region
Arunachal Pradesh,2019,1,76957,0,Realme,4413,North-Eastern Region
Arunachal Pradesh,2019,1,76957,0,Apple,1870,North-Eastern Region
Arunachal Pradesh,2019,1,76957,0,Gionee,1310,North-Eastern Region
Arunachal Pradesh,2019,1,76957,0,Motorola,1137,North-Eastern Region
Arunachal Pradesh,2019,1,76957,0,OnePlus,1114,North-Eastern Region
Arunachal Pradesh,2019,1,76957,0,Huawei,972,North-Eastern Region
Arunachal Pradesh,2019,1,76957,0,Others,6165,North-Eastern Region
Arunachal Pradesh,2019,2,95885,502873,Xiaomi,23326,North-Eastern Region
Arunachal Pradesh,2019,2,95885,502873,Samsung,19719,North-Eastern Region
Arunachal Pradesh,2019,2,95885,502873,Vivo,18958,North-Eastern Region
Arunachal Pradesh,2019,2,95885,502873,Oppo,13678,North-Eastern Region
Arunachal Pradesh,2019,2,95885,502873,Realme,5425,North-Eastern Region
Arunachal Pradesh,2019,2,95885,502873,Apple,2169,North-Eastern Region
Arunachal Pradesh,2019,2,95885,502873,Gionee,1608,North-Eastern Region
Arunachal Pradesh,2019,2,95885,502873,Motorola,1404,North-Eastern Region
Arunachal Pradesh,2019,2,95885,502873,OnePlus,1251,North-Eastern Region
Arunachal Pradesh,2019,2,95885,502873,Huawei,1175,North-Eastern Region
Arunachal Pradesh,2019,2,95885,502873,Others,7172,North-Eastern Region
Arunachal Pradesh,2019,3,112149,1811700,Xiaomi,27394,North-Eastern Region
Arunachal Pradesh,2019,3,112149,1811700,Vivo,22731,North-Eastern Region
Arunachal Pradesh,2019,3,112149,1811700,Samsung,22720,North-Eastern Region
Arunachal Pradesh,2019,3,112149,1811700,Oppo,16262,North-Eastern Region
Arunachal Pradesh,2019,3,112149,1811700,Realme,6477,North-Eastern Region
Arunachal Pradesh,2019,3,112149,1811700,Apple,2509,North-Eastern Region
Arunachal Pradesh,2019,3,112149,1811700,Gionee,1800,North-Eastern Region
Arunachal Pradesh,2019,3,112149,1811700,Motorola,1561,North-Eastern Region
Arunachal Pradesh,2019,3,112149,1811700,OnePlus,1390,North-Eastern Region
Arunachal Pradesh,2019,3,112149,1811700,Huawei,1377,North-Eastern Region
Arunachal Pradesh,2019,3,112149,1811700,Others,7928,North-Eastern Region
Arunachal Pradesh,2019,4,129321,2140340,Xiaomi,31369,North-Eastern Region
Arunachal Pradesh,2019,4,129321,2140340,Vivo,26787,North-Eastern Region
Arunachal Pradesh,2019,4,129321,2140340,Samsung,26087,North-Eastern Region
Arunachal Pradesh,2019,4,129321,2140340,Oppo,19208,North-Eastern Region
Arunachal Pradesh,2019,4,129321,2140340,Realme,7743,North-Eastern Region
Arunachal Pradesh,2019,4,129321,2140340,Apple,2811,North-Eastern Region
Arunachal Pradesh,2019,4,129321,2140340,Gionee,1983,North-Eastern Region
Arunachal Pradesh,2019,4,129321,2140340,Motorola,1637,North-Eastern Region
Arunachal Pradesh,2019,4,129321,2140340,Huawei,1581,North-Eastern Region
Arunachal Pradesh,2019,4,129321,2140340,OnePlus,1535,North-Eastern Region
Arunachal Pradesh,2019,4,129321,2140340,Others,8580,North-Eastern Region
Arunachal Pradesh,2020,1,149066,2598321,Xiaomi,35625,North-Eastern Region
Arunachal Pradesh,2020,1,149066,2598321,Vivo,31742,North-Eastern Region
Arunachal Pradesh,2020,1,149066,2598321,Samsung,29807,North-Eastern Region
Arunachal Pradesh,2020,1,149066,2598321,Oppo,22566,North-Eastern Region
Arunachal Pradesh,2020,1,149066,2598321,Realme,9351,North-Eastern Region
Arunachal Pradesh,2020,1,149066,2598321,Apple,3135,North-Eastern Region
Arunachal Pradesh,2020,1,149066,2598321,Gionee,2068,North-Eastern Region
Arunachal Pradesh,2020,1,149066,2598321,Huawei,1768,North-Eastern Region
Arunachal Pradesh,2020,1,149066,2598321,Motorola,1742,North-Eastern Region
Arunachal Pradesh,2020,1,149066,2598321,OnePlus,1696,North-Eastern Region
Arunachal Pradesh,2020,1,149066,2598321,Others,9566,North-Eastern Region
Arunachal Pradesh,2020,2,177534,3387006,Xiaomi,41662,North-Eastern Region
Arunachal Pradesh,2020,2,177534,3387006,Vivo,39089,North-Eastern Region
Arunachal Pradesh,2020,2,177534,3387006,Samsung,34984,North-Eastern Region
Arunachal Pradesh,2020,2,177534,3387006,Oppo,27629,North-Eastern Region
Arunachal Pradesh,2020,2,177534,3387006,Realme,11596,North-Eastern Region
Arunachal Pradesh,2020,2,177534,3387006,Apple,3398,North-Eastern Region
Arunachal Pradesh,2020,2,177534,3387006,Gionee,2355,North-Eastern Region
Arunachal Pradesh,2020,2,177534,3387006,Huawei,2019,North-Eastern Region
Arunachal Pradesh,2020,2,177534,3387006,Motorola,1873,North-Eastern Region
Arunachal Pradesh,2020,2,177534,3387006,OnePlus,1809,North-Eastern Region
Arunachal Pradesh,2020,2,177534,3387006,Others,11120,North-Eastern Region
Arunachal Pradesh,2020,3,206046,4003421,Xiaomi,47870,North-Eastern Region
Arunachal Pradesh,2020,3,206046,4003421,Vivo,46799,North-Eastern Region
Arunachal Pradesh,2020,3,206046,4003421,Samsung,40403,North-Eastern Region
Arunachal Pradesh,2020,3,206046,4003421,Oppo,32287,North-Eastern Region
Arunachal Pradesh,2020,3,206046,4003421,Realme,13982,North-Eastern Region
Arunachal Pradesh,2020,3,206046,4003421,Apple,3738,North-Eastern Region
Arunachal Pradesh,2020,3,206046,4003421,Gionee,2514,North-Eastern Region
Arunachal Pradesh,2020,3,206046,4003421,Huawei,2276,North-Eastern Region
Arunachal Pradesh,2020,3,206046,4003421,Motorola,1997,North-Eastern Region
Arunachal Pradesh,2020,3,206046,4003421,OnePlus,1965,North-Eastern Region
Arunachal Pradesh,2020,3,206046,4003421,Others,12215,North-Eastern Region
Arunachal Pradesh,2020,4,231292,4472667,Vivo,53198,North-Eastern Region
Arunachal Pradesh,2020,4,231292,4472667,Xiaomi,53097,North-Eastern Region
Arunachal Pradesh,2020,4,231292,4472667,Samsung,45317,North-Eastern Region
Arunachal Pradesh,2020,4,231292,4472667,Oppo,36466,North-Eastern Region
Arunachal Pradesh,2020,4,231292,4472667,Realme,16419,North-Eastern Region
Arunachal Pradesh,2020,4,231292,4472667,Apple,4188,North-Eastern Region
Arunachal Pradesh,2020,4,231292,4472667,Gionee,2611,North-Eastern Region
Arunachal Pradesh,2020,4,231292,4472667,Huawei,2424,North-Eastern Region
Arunachal Pradesh,2020,4,231292,4472667,Motorola,2149,North-Eastern Region
Arunachal Pradesh,2020,4,231292,4472667,OnePlus,2141,North-Eastern Region
Arunachal Pradesh,2020,4,231292,4472667,Others,13282,North-Eastern Region
Arunachal Pradesh,2021,1,251240,4796708,Vivo,58748,North-Eastern Region
Arunachal Pradesh,2021,1,251240,4796708,Xiaomi,57405,North-Eastern Region
Arunachal Pradesh,2021,1,251240,4796708,Samsung,48405,North-Eastern Region
Arunachal Pradesh,2021,1,251240,4796708,Oppo,39602,North-Eastern Region
Arunachal Pradesh,2021,1,251240,4796708,Realme,18658,North-Eastern Region
Arunachal Pradesh,2021,1,251240,4796708,Apple,4560,North-Eastern Region
Arunachal Pradesh,2021,1,251240,4796708,Gionee,2611,North-Eastern Region
Arunachal Pradesh,2021,1,251240,4796708,Huawei,2526,North-Eastern Region
Arunachal Pradesh,2021,1,251240,4796708,OnePlus,2342,North-Eastern Region
Arunachal Pradesh,2021,1,251240,4796708,Motorola,2224,North-Eastern Region
Arunachal Pradesh,2021,1,251240,4796708,Others,14159,North-Eastern Region
Arunachal Pradesh,2021,2,270572,13025849,Vivo,63439,North-Eastern Region
Arunachal Pradesh,2021,2,270572,13025849,Xiaomi,61629,North-Eastern Region
Arunachal Pradesh,2021,2,270572,13025849,Samsung,51110,North-Eastern Region
Arunachal Pradesh,2021,2,270572,13025849,Oppo,42407,North-Eastern Region
Arunachal Pradesh,2021,2,270572,13025849,Realme,22481,North-Eastern Region
Arunachal Pradesh,2021,2,270572,13025849,Apple,5062,North-Eastern Region
Arunachal Pradesh,2021,2,270572,13025849,OnePlus,2622,North-Eastern Region
Arunachal Pradesh,2021,2,270572,13025849,Gionee,2510,North-Eastern Region
Arunachal Pradesh,2021,2,270572,13025849,Huawei,2408,North-Eastern Region
Arunachal Pradesh,2021,2,270572,13025849,Motorola,2229,North-Eastern Region
Arunachal Pradesh,2021,2,270572,13025849,Others,14675,North-Eastern Region
Arunachal Pradesh,2021,3,293073,17209654,Vivo,69301,North-Eastern Region
Arunachal Pradesh,2021,3,293073,17209654,Xiaomi,66832,North-Eastern Region
Arunachal Pradesh,2021,3,293073,17209654,Samsung,52621,North-Eastern Region
Arunachal Pradesh,2021,3,293073,17209654,Oppo,46021,North-Eastern Region
Arunachal Pradesh,2021,3,293073,17209654,Realme,26567,North-Eastern Region
Arunachal Pradesh,2021,3,293073,17209654,Apple,5574,North-Eastern Region
Arunachal Pradesh,2021,3,293073,17209654,OnePlus,3208,North-Eastern Region
Arunachal Pradesh,2021,3,293073,17209654,Gionee,2629,North-Eastern Region
Arunachal Pradesh,2021,3,293073,17209654,Huawei,2593,North-Eastern Region
Arunachal Pradesh,2021,3,293073,17209654,Motorola,2253,North-Eastern Region
Arunachal Pradesh,2021,3,293073,17209654,Others,15474,North-Eastern Region
Arunachal Pradesh,2021,4,314944,11230295,Vivo,74157,North-Eastern Region
Arunachal Pradesh,2021,4,314944,11230295,Xiaomi,72002,North-Eastern Region
Arunachal Pradesh,2021,4,314944,11230295,Samsung,54367,North-Eastern Region
Arunachal Pradesh,2021,4,314944,11230295,Oppo,48973,North-Eastern Region
Arunachal Pradesh,2021,4,314944,11230295,Realme,31777,North-Eastern Region
Arunachal Pradesh,2021,4,314944,11230295,Apple,6342,North-Eastern Region
Arunachal Pradesh,2021,4,314944,11230295,OnePlus,3900,North-Eastern Region
Arunachal Pradesh,2021,4,314944,11230295,Gionee,2500,North-Eastern Region
Arunachal Pradesh,2021,4,314944,11230295,Huawei,2496,North-Eastern Region
Arunachal Pradesh,2021,4,314944,11230295,Motorola,2316,North-Eastern Region
Arunachal Pradesh,2021,4,314944,11230295,Others,16114,North-Eastern Region
Arunachal Pradesh,2022,1,335339,41418559,Vivo,78763,North-Eastern Region
Arunachal Pradesh,2022,1,335339,41418559,Xiaomi,75927,North-Eastern Region
Arunachal Pradesh,2022,1,335339,41418559,Samsung,56027,North-Eastern Region
Arunachal Pradesh,2022,1,335339,41418559,Oppo,52153,North-Eastern Region
Arunachal Pradesh,2022,1,335339,41418559,Realme,36430,North-Eastern Region
Arunachal Pradesh,2022,1,335339,41418559,Apple,7110,North-Eastern Region
Arunachal Pradesh,2022,1,335339,41418559,OnePlus,4423,North-Eastern Region
Arunachal Pradesh,2022,1,335339,41418559,Huawei,2515,North-Eastern Region
Arunachal Pradesh,2022,1,335339,41418559,Gionee,2482,North-Eastern Region
Arunachal Pradesh,2022,1,335339,41418559,Infinix,2358,North-Eastern Region
Arunachal Pradesh,2022,1,335339,41418559,Others,17151,North-Eastern Region
Assam,2018,1,385237,0,Xiaomi,101793,North-Eastern Region
Assam,2018,1,385237,0,Samsung,61603,North-Eastern Region
Assam,2018,1,385237,0,Vivo,50781,North-Eastern Region
Assam,2018,1,385237,0,Oppo,40778,North-Eastern Region
Assam,2018,1,385237,0,Realme,26387,North-Eastern Region
Assam,2018,1,385237,0,Lenovo,9294,North-Eastern Region
Assam,2018,1,385237,0,Gionee,9094,North-Eastern Region
Assam,2018,1,385237,0,Motorola,8922,North-Eastern Region
Assam,2018,1,385237,0,Apple,8319,North-Eastern Region
Assam,2018,1,385237,0,Asus,7905,North-Eastern Region
Assam,2018,1,385237,0,Others,60361,North-Eastern Region
Assam,2018,2,571046,0,Xiaomi,152839,North-Eastern Region
Assam,2018,2,571046,0,Samsung,89734,North-Eastern Region
Assam,2018,2,571046,0,Vivo,80455,North-Eastern Region
Assam,2018,2,571046,0,Oppo,62688,North-Eastern Region
Assam,2018,2,571046,0,Realme,38933,North-Eastern Region
Assam,2018,2,571046,0,Lenovo,13092,North-Eastern Region
Assam,2018,2,571046,0,Motorola,12862,North-Eastern Region
Assam,2018,2,571046,0,Gionee,12545,North-Eastern Region
Assam,2018,2,571046,0,Asus,11093,North-Eastern Region
Assam,2018,2,571046,0,Apple,11044,North-Eastern Region
Assam,2018,2,571046,0,Others,85761,North-Eastern Region
Assam,2018,3,784802,0,Xiaomi,210185,North-Eastern Region
Assam,2018,3,784802,0,Samsung,125434,North-Eastern Region
Assam,2018,3,784802,0,Vivo,119540,North-Eastern Region
Assam,2018,3,784802,0,Oppo,88721,North-Eastern Region
Assam,2018,3,784802,0,Realme,53089,North-Eastern Region
Assam,2018,3,784802,0,Motorola,17022,North-Eastern Region
Assam,2018,3,784802,0,Gionee,17020,North-Eastern Region
Assam,2018,3,784802,0,Lenovo,15831,North-Eastern Region
Assam,2018,3,784802,0,Asus,14498,North-Eastern Region
Assam,2018,3,784802,0,Apple,13471,North-Eastern Region
Assam,2018,3,784802,0,Others,109991,North-Eastern Region
Assam,2018,4,1039221,0,Xiaomi,277115,North-Eastern Region
Assam,2018,4,1039221,0,Vivo,169404,North-Eastern Region
Assam,2018,4,1039221,0,Samsung,167786,North-Eastern Region
Assam,2018,4,1039221,0,Oppo,122447,North-Eastern Region
Assam,2018,4,1039221,0,Realme,70255,North-Eastern Region
Assam,2018,4,1039221,0,Motorola,21507,North-Eastern Region
Assam,2018,4,1039221,0,Lenovo,20275,North-Eastern Region
Assam,2018,4,1039221,0,Gionee,20028,North-Eastern Region
Assam,2018,4,1039221,0,Asus,19175,North-Eastern Region
Assam,2018,4,1039221,0,Huawei,17882,North-Eastern Region
Assam,2018,4,1039221,0,Others,133347,North-Eastern Region
Assam,2019,1,1259085,0,Xiaomi,334681,North-Eastern Region
Assam,2019,1,1259085,0,Vivo,212982,North-Eastern Region
Assam,2019,1,1259085,0,Samsung,202440,North-Eastern Region
Assam,2019,1,1259085,0,Oppo,153803,North-Eastern Region
Assam,2019,1,1259085,0,Realme,84813,North-Eastern Region
Assam,2019,1,1259085,0,Motorola,24528,North-Eastern Region
Assam,2019,1,1259085,0,Gionee,23250,North-Eastern Region
Assam,2019,1,1259085,0,Lenovo,22797,North-Eastern Region
Assam,2019,1,1259085,0,Asus,22514,North-Eastern Region
Assam,2019,1,1259085,0,Huawei,22249,North-Eastern Region
Assam,2019,1,1259085,0,Others,155028,North-Eastern Region
Assam,2019,2,1500128,7350326,Xiaomi,397560,North-Eastern Region
Assam,2019,2,1500128,7350326,Vivo,260776,North-Eastern Region
Assam,2019,2,1500128,7350326,Samsung,242964,North-Eastern Region
Assam,2019,2,1500128,7350326,Oppo,188693,North-Eastern Region
Assam,2019,2,1500128,7350326,Realme,100087,North-Eastern Region
Assam,2019,2,1500128,7350326,Motorola,28185,North-Eastern Region
Assam,2019,2,1500128,7350326,Gionee,27145,North-Eastern Region
Assam,2019,2,1500128,7350326,Huawei,26683,North-Eastern Region
Assam,2019,2,1500128,7350326,Asus,26345,North-Eastern Region
Assam,2019,2,1500128,7350326,Lenovo,26095,North-Eastern Region
Assam,2019,2,1500128,7350326,Others,175595,North-Eastern Region
Assam,2019,3,1731523,25393673,Xiaomi,463729,North-Eastern Region
Assam,2019,3,1731523,25393673,Vivo,309395,North-Eastern Region
Assam,2019,3,1731523,25393673,Samsung,272124,North-Eastern Region
Assam,2019,3,1731523,25393673,Oppo,222464,North-Eastern Region
Assam,2019,3,1731523,25393673,Realme,119091,North-Eastern Region
Assam,2019,3,1731523,25393673,Huawei,31407,North-Eastern Region
Assam,2019,3,1731523,25393673,Gionee,30833,North-Eastern Region
Assam,2019,3,1731523,25393673,Motorola,30628,North-Eastern Region
Assam,2019,3,1731523,25393673,Asus,30395,North-Eastern Region
Assam,2019,3,1731523,25393673,Lenovo,25713,North-Eastern Region
Assam,2019,3,1731523,25393673,Others,195744,North-Eastern Region
Assam,2019,4,1941220,26599449,Xiaomi,517791,North-Eastern Region
Assam,2019,4,1941220,26599449,Vivo,355815,North-Eastern Region
Assam,2019,4,1941220,26599449,Samsung,302655,North-Eastern Region
Assam,2019,4,1941220,26599449,Oppo,254644,North-Eastern Region
Assam,2019,4,1941220,26599449,Realme,140535,North-Eastern Region
Assam,2019,4,1941220,26599449,Huawei,35293,North-Eastern Region
